Plugin,URL
P4 Plugin,https://github.com/jenkinsci/p4-plugin
Performance Signature Dynatrace Plugin,https://github.com/jenkinsci/performance-signature-dynatrace-plugin
Proc Cleaner Plugin,https://github.com/jenkinsci/proc-cleaner-plugin
Progress Bar Column Plugin,https://github.com/jenkinsci/progress-bar-column-plugin
Project Stats Plugin,https://github.com/jenkinsci/project-stats-plugin
Radargun Plugin,https://github.com/jenkinsci/radargun-plugin
Release Plugin,https://github.com/jenkinsci/release-plugin
Remote Jobs View,https://github.com/jenkinsci/remote-jobs-view
Scoverage Plugin,https://github.com/jenkinsci/scoverage-plugin
Sloccount Plugin,https://github.com/jenkinsci/sloccount-plugin
Ssh2easy Plugin,https://github.com/jenkinsci/ssh2easy-plugin
Sumologic Publisher Plugin,https://github.com/jenkinsci/sumologic-publisher-plugin
Svn Revert Plugin,https://github.com/jenkinsci/svn-revert-plugin
Template Workflows Plugin,https://github.com/jenkinsci/template-workflows-plugin
Testcomplete Plugin,https://github.com/jenkinsci/testcomplete-plugin
Text Finder Run Condition Plugin,https://github.com/jenkinsci/text-finder-run-condition-plugin
Violation Comments To Stash Plugin,https://github.com/jenkinsci/violation-comments-to-stash-plugin
Visualworks Store Plugin,https://github.com/jenkinsci/visualworks-store-plugin
Windows Exe Runner Plugin,https://github.com/jenkinsci/windows-exe-runner-plugin
Windows Slaves Plugin,https://github.com/jenkinsci/windows-slaves-plugin
